Id,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil,NombreCliente,NombreProducto,Town,State
5001,3,2214,1,2867,2438447,3894,1,9.35,0,0.0,1,EL DIVINO NIO DE LEONA VICARIO,Sponch 8p 120g MLA 3894,2393 MERIDA SUR,YUCATÁN
5002,5,2214,1,2801,814248,31309,3,18.75,0,0.0,3,LA AURORITA,Canelitas 90g MLA 31309,2393 MERIDA SUR,YUCATÁN
5003,4,2214,1,2806,305594,5621,1,8.15,0,0.0,1,SAN JUAN,Submarinos Chocolate 3p 105g SP MLA 5621,2393 MERIDA SUR,YUCATÁN
5004,4,2214,1,4401,1461827,5621,2,16.3,0,0.0,2,LA SALVACION DEL MUNDO,Submarinos Chocolate 3p 105g SP MLA 5621,2393 MERIDA SUR,YUCATÁN
5005,7,2214,1,1701,307114,1686,3,48.0,4,64.0,0,LA CARMITA,Tortillas Harina 520g 20p WON 1686,2393 MERIDA SUR,YUCATÁN
5006,6,4041,1,1259,1995352,1242,2,15.28,0,0.0,2,MISCELANEA JHONY,Donitas Espolvoreadas 6p 105g BIM 1242,2368 TAMPICO BIMBO,TAMAULIPAS
5007,7,4041,1,1059,428687,1125,7,67.2,0,0.0,7,EL PADRINO,Tortillinas 10p 255g TR 1125,2368 TAMPICO BIMBO,TAMAULIPAS
5008,9,4041,1,1057,428896,1125,6,57.6,0,0.0,6,JALISCO,Tortillinas 10p 255g TR 1125,2368 TAMPICO BIMBO,TAMAULIPAS
5009,6,4041,1,1264,2079030,41938,2,19.82,0,0.0,2,MISCELANEA DEL ANGEL,Mantecadas Nuez 123g BIM 41938,2368 TAMPICO BIMBO,TAMAULIPAS
5010,5,4041,1,1157,4667280,1240,1,8.38,0,0.0,1,NO IDENTIFICADO,Mantecadas Vainilla 4p 125g BIM 1240,2368 TAMPICO BIMBO,TAMAULIPAS
5011,8,4041,1,1262,1692732,1240,2,16.76,0,0.0,2,CARNICERIA 2 HERMANOS,Mantecadas Vainilla 4p 125g BIM 1240,2368 TAMPICO BIMBO,TAMAULIPAS
5012,5,4041,1,1159,1117496,1232,6,109.44,0,0.0,6,TAURO,Panque Nuez 255g BIM 1232,2368 TAMPICO BIMBO,TAMAULIPAS
5013,6,4041,1,1266,4508532,1232,1,18.24,0,0.0,1,NO IDENTIFICADO,Panque Nuez 255g BIM 1232,2368 TAMPICO BIMBO,TAMAULIPAS
5014,3,4041,1,1154,420819,1220,2,15.28,0,0.0,2,MISCELANEA LOMA BONITA,Colchones 6p 130g BIM 1220,2368 TAMPICO BIMBO,TAMAULIPAS
5015,3,4041,1,2102,420723,30572,8,50.0,0,0.0,8,MISCELANEA QUI QUE,Barritas Fresa 67g Prom MTB MLA 30572,2368 TAMPICO BIMBO,TAMAULIPAS
5016,7,4041,1,1059,1394192,1146,4,85.56,0,0.0,4,ROCHA,Pan Integral 675g BIM 1146,2368 TAMPICO BIMBO,TAMAULIPAS
5017,6,4041,1,1160,2427213,1238,2,19.66,0,0.0,2,FRUTERIA ABIGAIL,Panquecito Gota Choc 2p 140g BIM 1238,2368 TAMPICO BIMBO,TAMAULIPAS
5018,8,4041,1,1252,421937,35651,5,37.5,0,0.0,5,MISCELANEA GRIS,Madalenas 3p 93g BIM 35651,2368 TAMPICO BIMBO,TAMAULIPAS
5019,8,4041,1,1269,7901852,35651,1,7.5,0,0.0,1,MISCELANEA PANCHITA,Madalenas 3p 93g BIM 35651,2368 TAMPICO BIMBO,TAMAULIPAS
5020,8,4041,1,1262,432905,3270,1,10.47,0,0.0,1,MARTINEZ,Conchas Vainilla 2p 120g BIM 3270,2368 TAMPICO BIMBO,TAMAULIPAS
5021,8,4041,1,1251,4250596,2233,2,39.88,0,0.0,2,NO IDENTIFICADO,Pan Blanco 640g BIM 2233,2368 TAMPICO BIMBO,TAMAULIPAS
5022,7,4041,1,1156,427433,48417,25,114.5,0,0.0,25,AMPLIACION MIRAMAR,Bran Frut Fresa 48g BIM 48417,2368 TAMPICO BIMBO,TAMAULIPAS
5023,4,4041,1,1162,9699336,1250,13,100.1,0,0.0,13,OXXO ALDAMA 2,Donas Azucar 4p 105g BIM 1250,2368 TAMPICO BIMBO,TAMAULIPAS
5024,4,4041,1,1259,8029999,1309,5,33.8,0,0.0,5,MISCELANEA DUYRI,Bimbunuelos 4p 66g BIM 1309,2368 TAMPICO BIMBO,TAMAULIPAS
5025,4,4041,1,1154,895101,972,1,18.98,0,0.0,1,RODOLFO,Roles Canela 6p 365g BIM 972,2368 TAMPICO BIMBO,TAMAULIPAS
5026,4,4041,1,1061,424043,1109,4,60.04,0,0.0,4,NUEVOS PARAISO,Pan Blanco Chico 360g BIM 1109,2368 TAMPICO BIMBO,TAMAULIPAS
5027,3,4041,1,2853,420926,43274,2,10.38,0,0.0,2,ALF,Napolitano 1p 70g MTB MLA 43274,2368 TAMPICO BIMBO,TAMAULIPAS
5028,3,4041,1,1152,1020015,1216,2,16.76,0,0.0,2,LORENA,Roles Glass 2p 135g BIM 1216,2368 TAMPICO BIMBO,TAMAULIPAS
5029,7,4041,1,2004,1724826,37058,3,22.5,0,0.0,3,MISCELANEA LOS PITS,Choco Roles 2p 80g MTA MLA 37058,2368 TAMPICO BIMBO,TAMAULIPAS
5030,8,4041,1,2002,2306330,43064,2,16.3,0,0.0,2,SUPER PAO PAO,Submarinos Fresa 3p 105g SP MTA MLA 43064,2368 TAMPICO BIMBO,TAMAULIPAS
5031,6,4041,1,2853,108079,43069,3,22.23,0,0.0,3,COROMANIA,Pinguinos 2p 80g MTA MLA 43069,2368 TAMPICO BIMBO,TAMAULIPAS
5032,6,4041,1,2101,420824,43058,3,28.05,0,0.0,3,DON CHENCHITO,Sponch 8p 120g MTB MLA 43058,2368 TAMPICO BIMBO,TAMAULIPAS
5033,6,4041,6,3202,2026672,30532,20,155.6,0,0.0,20,CAFETERIA 2 CETIS 109,Principe 10p 106g Prom MTB MLA 30532,2368 TAMPICO BIMBO,TAMAULIPAS
5034,8,4041,7,3306,126865,30532,21,163.38,0,0.0,21,PALAPA 2,Principe 10p 106g Prom MTB MLA 30532,2368 TAMPICO BIMBO,TAMAULIPAS
5035,9,4041,1,2102,421013,30532,4,31.12,0,0.0,4,MISCELANEA EL REFUGIO,Principe 10p 106g Prom MTB MLA 30532,2368 TAMPICO BIMBO,TAMAULIPAS
5036,4,4041,1,1263,7590805,1212,1,8.38,0,0.0,1,ABY,Roles Canela 2p 120g BIM 1212,2368 TAMPICO BIMBO,TAMAULIPAS
5037,4,4041,7,3303,1197563,1212,2,16.76,0,0.0,2,PAPELERIA Y REGALOS DE JUVS,Roles Canela 2p 120g BIM 1212,2368 TAMPICO BIMBO,TAMAULIPAS
5038,7,4041,1,1157,4104710,2425,4,18.0,0,0.0,4,NO IDENTIFICADO,Nito 1p 62g Central BIM 2425,2368 TAMPICO BIMBO,TAMAULIPAS
5039,7,4041,1,1266,7706460,2425,14,63.0,0,0.0,14,OLGA,Nito 1p 62g Central BIM 2425,2368 TAMPICO BIMBO,TAMAULIPAS
5040,6,4041,1,2103,436932,30569,8,56.32,0,0.0,8,MISCELANEA LA CHIQUITA,Barritas Fresa Salvado 67g Prom MTB MLA 30569,2368 TAMPICO BIMBO,TAMAULIPAS
5041,7,4041,1,2001,421222,30813,3,13.32,0,0.0,3,MISC EL CAPRICHO,Pipucho 50g MTB MLA 30813,2368 TAMPICO BIMBO,TAMAULIPAS
5042,5,4041,1,1051,421217,49973,7,116.2,0,0.0,7,DAVID,Pan Blanco Bimbo Rendidor 567g BIM 49973,2368 TAMPICO BIMBO,TAMAULIPAS
5043,5,4041,1,1252,4346185,49973,1,16.6,0,0.0,1,NO IDENTIFICADO,Pan Blanco Bimbo Rendidor 567g BIM 49973,2368 TAMPICO BIMBO,TAMAULIPAS
5044,8,4041,1,2857,1062895,43307,4,21.12,0,0.0,4,PINKY,Gansito 1p 50g CCharola MTA MLA 43307,2368 TAMPICO BIMBO,TAMAULIPAS
5045,8,4041,1,1257,423157,5707,2,32.0,0,0.0,2,SAN MARTIN,Tostada Ondulada Tubo 30p MR 5707,2368 TAMPICO BIMBO,TAMAULIPAS
5046,9,4041,1,2002,2364157,31514,5,49.95,0,0.0,5,NUEVO AMANECER,Polvorones Tubo 18p 250g SP MTB MLA 31514,2368 TAMPICO BIMBO,TAMAULIPAS
5047,7,1143,6,3213,62514,1242,30,229.2,0,0.0,30,CUDEC CONTADO,Donitas Espolvoreadas 6p 105g BIM 1242,2088 AG. CEYLAN,"MÉXICO, D.F."
5048,8,1143,6,3238,1250634,1250,5,38.2,0,0.0,5,JUSTO SIERRA AZAHARES,Donas Azucar 4p 105g BIM 1250,2088 AG. CEYLAN,"MÉXICO, D.F."
5049,5,1143,6,3235,4290502,4280,8,48.0,0,0.0,8,NO IDENTIFICADO,Doraditas 110g TR 4280,2088 AG. CEYLAN,"MÉXICO, D.F."
5050,7,1143,6,3211,1374269,1216,9,75.42,0,0.0,9,SCORPION SUCURSAL AZCAPOTZALCO,Roles Glass 2p 135g BIM 1216,2088 AG. CEYLAN,"MÉXICO, D.F."
5051,5,1143,6,3230,1934656,328,2,16.3,0,0.0,2,COMEDOR,Tuinky Fresas Crema 3p 114g WON 328,2088 AG. CEYLAN,"MÉXICO, D.F."
5052,6,1143,6,3218,29193,34053,10,45.0,0,0.0,10,ESC PRIM JAIME NUNO,Nito 1p 62g SP BIM 34053,2088 AG. CEYLAN,"MÉXICO, D.F."
5053,9,1143,6,3242,22629,34053,5,22.5,0,0.0,5,COLEGIO CULTURAL MEXICO ARAGON,Nito 1p 62g SP BIM 34053,2088 AG. CEYLAN,"MÉXICO, D.F."
5054,7,1143,6,3218,536514,30531,3,23.34,0,0.0,3,QUIK LERNIG,Principe 10p 106g Prom MLA 30531,2088 AG. CEYLAN,"MÉXICO, D.F."
5055,7,1150,4,6608,1632001,1242,1,7.7,0,0.0,1,7 ELEVEN SAN LUCAS,Donitas Espolvoreadas 6p 105g BIM 1242,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5056,7,1150,4,6606,4536151,1064,2,34.04,0,0.0,2,NO IDENTIFICADO,Panque Marmol 255g BIM 1064,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5057,9,1150,4,6636,1794090,1230,1,17.02,0,0.0,1,OXXO TINTORETO,Panque Pasas 255g BIM 1230,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5058,9,1150,4,6616,2478920,1232,3,56.25,0,0.0,3,OXXO RUBENS,Panque Nuez 255g BIM 1232,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5059,3,1150,4,6618,16071,3270,4,47.64,0,0.0,4,OXXO XOLA,Conchas Vainilla 2p 120g BIM 3270,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5060,4,1150,4,6620,4700082,972,2,39.12,0,0.0,2,NO IDENTIFICADO,Roles Canela 6p 365g BIM 972,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5061,3,1150,4,6637,17113,1150,2,29.4,0,0.0,2,TIENDA EXTRA QUERETARO,Medias Noches 8p 340g BIM 1150,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5062,9,1150,4,6604,2270206,1150,5,73.5,0,0.0,5,OXXO DUBLAN,Medias Noches 8p 340g BIM 1150,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5063,3,1150,4,6606,25473,8931,2,23.0,0,0.0,2,EXTRA OLIVAR,Medias Noches Conveniencia 290g BIM 8931,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5064,3,1150,4,6611,911202,31719,3,22.44,0,0.0,3,7 ELEVEN PLAZA IN,Mantecadas 2p 105g TR 31719,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5065,3,1150,4,6616,4450426,37005,30,255.0,0,0.0,30,NO IDENTIFICADO,Madalenas 3p 93g SP BIM 37005,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5066,5,1150,4,6619,25404,37005,30,255.0,0,0.0,30,OXXO OLARTE,Madalenas 3p 93g SP BIM 37005,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5067,4,1150,4,6626,2018190,4270,5,46.9,0,0.0,5,OXXO GLORIETA INSURGENTES,Cuernitos 100g TR 4270,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5068,7,1150,4,6626,24175,1212,5,42.25,0,0.0,5,7 ELEVEN ALVARO OBREGON,Roles Canela 2p 120g BIM 1212,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5069,8,1150,4,6607,2343649,1212,11,92.95,0,0.0,11,OXXO MAQ,Roles Canela 2p 120g BIM 1212,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5070,8,1150,4,6637,23555,34053,25,128.0,0,0.0,25,7 ELEVEN ADOLFO PRIETO,Nito 1p 62g SP BIM 34053,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5071,7,1150,4,6602,1257203,30574,20,122.4,0,0.0,20,AM PM SANTA FE,Barritas Pina 67g MLA 30574,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5072,7,1150,4,6617,2180280,2025,9,162.36,0,0.0,9,OXXO ESCANDON,Pan Blanco 460g BIM 2025,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5073,9,1150,4,6608,1452082,2025,5,90.2,0,0.0,5,OXXO DKT,Pan Blanco 460g BIM 2025,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5074,4,1150,4,6623,1511560,1144,10,188.6,0,0.0,10,OXXO ANGEL HURRAZA,Pan Integral 480g BIM 1144,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5075,7,1150,4,6620,9589668,5337,6,55.62,0,0.0,6,OXXO AMORES,Submarinos Fresa 3p 105g SP MLA 5337,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5076,6,1150,4,6603,25272,3894,8,69.76,0,0.0,8,EXTRA STIM,Sponch 8p 120g MLA 3894,2011 AG. SAN ANTONIO,"MÉXICO, D.F."
5077,7,1227,1,1263,3476772,1242,2,15.28,0,0.0,2,NO IDENTIFICADO,Donitas Espolvoreadas 6p 105g BIM 1242,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5078,9,1227,1,1235,1879769,1125,1,9.6,0,0.0,1,FLORINA VELAZCO,Tortillinas 10p 255g TR 1125,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5079,4,1227,1,1255,8084872,1240,6,50.28,0,0.0,6,LOS SANTA MARIAS,Mantecadas Vainilla 4p 125g BIM 1240,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5080,4,1227,1,1267,2292263,1240,4,33.52,0,0.0,4,MINI STORE,Mantecadas Vainilla 4p 125g BIM 1240,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5081,9,1227,1,1238,540729,1240,5,41.9,0,0.0,5,REYNA,Mantecadas Vainilla 4p 125g BIM 1240,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5082,5,1227,1,1237,75597,31423,1,10.69,0,0.0,1,LIGIO PUEBLA,Donas Azucar Tubo 10p 158g BIM 31423,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5083,6,1227,1,1113,8189,31423,6,64.14,0,0.0,6,NESTOR HERNANDEZ,Donas Azucar Tubo 10p 158g BIM 31423,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5084,7,1227,1,1127,7124349,31423,1,10.69,0,0.0,1,EL TILA,Donas Azucar Tubo 10p 158g BIM 31423,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5085,7,1227,1,1263,13189,1160,1,18.86,0,0.0,1,PATY,Bimbollos 8p 450g BIM 1160,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5086,7,1227,1,1257,1495372,1230,1,16.67,0,0.0,1,MISCELANEA ESTRELLITA,Panque Pasas 255g BIM 1230,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5087,3,1227,1,2831,1191733,43285,3,15.84,0,0.0,3,PEDRO,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5088,4,1227,1,4434,4354193,43285,20,105.6,0,0.0,20,NO IDENTIFICADO,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5089,5,1227,1,4447,8055,43285,39,205.92,0,0.0,39,LA GARDENIA,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5090,6,1227,1,4447,2042766,43285,7,36.96,0,0.0,7,ABARROTES IBERIA,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5091,6,1227,1,4507,2082908,43285,6,31.68,0,0.0,6,JUAN MONTES DE OCA,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5092,7,1227,1,4507,4456604,43285,7,36.96,0,0.0,7,NO IDENTIFICADO,Gansito 1p 50g MTB MLA 43285,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5093,3,1227,1,1120,1864238,1232,1,18.24,3,54.72,0,DULCE CREMERIA LIZ,Panque Nuez 255g BIM 1232,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5094,8,1227,1,1114,8206,1232,4,72.96,0,0.0,4,RODRIGUIN,Panque Nuez 255g BIM 1232,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5095,4,1227,1,1266,2292269,1220,1,7.64,0,0.0,1,LOS GUEROS,Colchones 6p 130g BIM 1220,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5096,9,1227,1,1253,4303688,1220,2,15.28,0,0.0,2,NO IDENTIFICADO,Colchones 6p 130g BIM 1220,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5097,4,1227,1,2119,12290,30572,3,18.75,0,0.0,3,LAS BRISAS,Barritas Fresa 67g Prom MTB MLA 30572,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5098,4,1227,1,2835,3971584,30572,4,25.0,0,0.0,4,NO IDENTIFICADO,Barritas Fresa 67g Prom MTB MLA 30572,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5099,5,1227,1,2817,10073,30572,7,43.75,0,0.0,7,FUENTES URIBE HILDE,Barritas Fresa 67g Prom MTB MLA 30572,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5100,7,1227,1,1013,1715841,1146,3,64.17,0,0.0,3,MISCELANEA BERE,Pan Integral 675g BIM 1146,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5101,7,1227,1,1027,2326075,1146,1,21.39,0,0.0,1,MISCELANEA TERE,Pan Integral 675g BIM 1146,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5102,3,1227,1,1118,831958,1284,2,6.04,0,0.0,2,MIS MARY,Rebanada 2p 55g BIM 1284,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5103,6,1227,1,1115,8054,1284,3,9.06,0,0.0,3,LA PEQUE,Rebanada 2p 55g BIM 1284,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5104,9,1227,1,1230,7690176,1284,12,36.24,0,0.0,12,CAROLINA,Rebanada 2p 55g BIM 1284,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5105,3,1227,1,1120,96961,1238,2,19.66,0,0.0,2,FABELA,Panquecito Gota Choc 2p 140g BIM 1238,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5106,5,1227,1,1241,1697249,35651,7,52.5,0,0.0,7,PERLA DE CRISTAL,Madalenas 3p 93g BIM 35651,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5107,8,1227,1,1234,8263,35651,4,30.0,0,0.0,4,MARIA DE LOURDES PATIÑO HERNANDEZ,Madalenas 3p 93g BIM 35651,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5108,9,1227,1,1117,2465211,35651,7,52.5,0,0.0,7,PATY,Madalenas 3p 93g BIM 35651,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5109,4,1227,1,2115,78427,30575,5,31.25,0,0.0,5,LA PEQUE,Barritas Pina 67g Prom MTB MLA 30575,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5110,6,1227,1,2824,4384559,40886,16,92.16,0,0.0,16,NO IDENTIFICADO,Marias 170g SP CU LAR 40886,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5111,7,1227,1,4430,1989307,36610,40,30.8,0,0.0,40,EVE,Bolsa Mini Rocko 40p 13g CU MLA 36610,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5112,3,1227,1,1027,30469,2233,1,19.94,0,0.0,1,DON CRUZ,Pan Blanco 640g BIM 2233,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5113,6,1227,1,1017,2001768,2233,4,79.76,0,0.0,4,ABARROTES DON PEPE,Pan Blanco 640g BIM 2233,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5114,7,1227,1,1263,13281,2233,1,19.94,0,0.0,1,LA PEQUENA,Pan Blanco 640g BIM 2233,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5115,9,1227,1,1012,8892,2233,5,99.7,0,0.0,5,UN NUEVO DIA,Pan Blanco 640g BIM 2233,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5116,7,1227,1,1269,2013662,1309,6,40.56,0,0.0,6,DICONSA 121,Bimbunuelos 4p 66g BIM 1309,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5117,3,1227,1,1231,1910737,48077,2,28.52,0,0.0,2,MISCELANEA SAN MARTIN,Totopo Chilaquiles 280g MR 48077,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5118,3,1227,1,1245,4377926,46772,7,62.44,0,0.0,7,NO IDENTIFICADO,Pan Molido 210g BIM 46772,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5119,9,1227,1,4508,4384356,46772,6,53.52,0,0.0,6,NO IDENTIFICADO,Pan Molido 210g BIM 46772,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5120,4,1227,1,2112,834293,36747,2,23.06,0,0.0,2,RUTH,Triki Trakes Tubo 200g MTB MLA 36747,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5121,7,1227,1,1255,4512105,972,1,18.98,0,0.0,1,NO IDENTIFICADO,Roles Canela 6p 365g BIM 972,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5122,8,1227,1,1123,1720583,32819,4,35.56,0,0.0,4,LOS PLANETAS,Chocodonitas 6p 102g BIM 32819,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5123,3,1227,1,4439,3407070,43065,1,6.76,0,0.0,1,NO IDENTIFICADO,Rollo Fresa 2p 75g MTA MLA 43065,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5124,4,1227,1,4448,8147,43065,1,6.76,0,0.0,1,ZENAIDA FABELA,Rollo Fresa 2p 75g MTA MLA 43065,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5125,3,1227,1,1233,4660102,1278,6,27.0,0,0.0,6,NO IDENTIFICADO,Nito 1p 62g BIM 1278,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5126,7,1227,1,1266,4428028,1278,6,27.0,0,0.0,6,NO IDENTIFICADO,Nito 1p 62g BIM 1278,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5127,4,1227,1,1118,1162085,1216,1,8.38,0,0.0,1,MISERICORDIA,Roles Glass 2p 135g BIM 1216,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5128,7,1227,1,1115,4557825,1216,3,25.14,0,0.0,3,NO IDENTIFICADO,Roles Glass 2p 135g BIM 1216,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5129,9,1227,1,1119,609935,1216,1,8.38,0,0.0,1,ROMERO,Roles Glass 2p 135g BIM 1216,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5130,4,1227,1,1023,12293,1150,7,97.72,0,0.0,7,ALBARRAN,Medias Noches 8p 340g BIM 1150,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5131,4,1227,1,1012,581734,35727,2,19.2,0,0.0,2,ANGEL DE JESUS GONZALEZ,Tortillina 50pct menos Grasa 328g TR 35727,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5132,4,1227,1,4430,8651,37058,4,30.0,0,0.0,4,FRANCISCA PACHECO,Choco Roles 2p 80g MTA MLA 37058,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5133,9,1227,1,4430,35400,43084,1,8.15,0,0.0,1,CONACEGA,Submarinos Chocolate 3p 105g SP MTA MLA 43084,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5134,8,1227,1,1018,831958,2665,1,16.0,0,0.0,1,MIS MARY,Tostada Ondulada Tubo 30p 360g Cj MR 2665,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5135,5,1227,1,1248,1876671,2665,2,32.0,0,0.0,2,MISCELANEA ABIGAIL,Tostada Ondulada Tubo 30p 360g Cj MR 2665,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5136,4,1227,1,2113,7798782,31507,2,12.5,0,0.0,2,TORRES,Polvoron 6p 113g MTB MLA 31507,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5137,5,1227,1,1614,670882,31719,1,7.59,0,0.0,1,ROBLES 2,Mantecadas 2p 105g TR 31719,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5138,8,1227,1,2831,15624,43067,1,9.63,0,0.0,1,MARTINEZ,Pay Nuez 1p 70g MTB MLA 43067,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5139,5,1227,1,2112,11037,30549,2,10.76,0,0.0,2,DON JUANITO,Suavicremas Chocolate 84g MTA MLA 30549,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5140,6,1227,1,2835,1372358,30549,2,10.76,0,0.0,2,CORTES,Suavicremas Chocolate 84g MTA MLA 30549,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5141,9,1227,1,2120,998154,43058,3,28.05,0,0.0,3,LUIS MIGUEL LOPEZ CASTANEDA,Sponch 8p 120g MTB MLA 43058,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5142,6,1227,1,2120,1045087,30532,3,23.34,0,0.0,3,SONIA,Principe 10p 106g Prom MTB MLA 30532,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5143,5,1227,1,2835,1694027,43033,4,24.6,0,0.0,4,DULCE FLOR,Triki Trakes 8p 69g MTB MLA 43033,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5144,9,1227,1,4437,8019,43147,1,4.54,0,0.0,1,LA HUERTA,Dalmata 1p 55g MTB MLA 43147,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5145,5,1227,1,1613,782421,45143,40,30.0,0,0.0,40,DAVID BERNAL LUA,Polvoroncitos Panera 40p 16 25g TR 45143,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5146,8,1227,1,2823,7976830,35305,9,56.25,0,0.0,9,SALINAS,Barritas Fresa 75g Prom MTB MLA 35305,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5147,4,1227,1,2821,22348,35453,6,26.64,0,0.0,6,ALVAREZ,Chocotorro Fresa 1p 50g SP MTB MLA 35453,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5148,4,1227,1,4446,2278048,35516,10,54.6,0,0.0,10,CARLA YAZMIN,Canapinas 95g SP MTA LAR 35516,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
5149,5,1227,1,1231,1517610,32322,1,8.0,1,8.0,0,MISCELANEA AUCENSIA,Tortilla Hna RB 10p 260g Prom DH 32322,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO
